"X","Y","osm_id","type","name","brand","address","com_nom","last_update","cat_mag"
3.0710916,50.635219799317,"node/10112855444","restaurant","Flunch","Flunch",,"Lille","2022-10-19",1
3.0748347,50.6378678993165,"node/9657813117","clothes","Draeger",,,"Lille","2022-07-08",0
3.0595422,50.6262652993188,"node/8431387675","copyshop","Fleurus Copy",,,"Lille","2022-05-05",0
3.0646573,50.6395441993162,"node/9488045760","jewelry","Danie Hoo",,,"Lille","2022-02-07",0
3.0477723,50.6138517993212,"node/5256283222","fast_food","turkmen",,,"Lille","2020-02-13",0
3.0530435,50.6320342993176,"node/5894458788","fast_food","O’clock Time",,,"Lille","2022-03-01",0
3.0733588,50.6195011993201,"node/7820142488","driving_school","CER Porte de Douai",,,"Lille","2020-08-17",0
3.0872968,50.6370587993166,"node/7230131510","fast_food","XTra Burger",,,"Lille","2020-02-20",0
3.0652142,50.6397098993161,"node/4401758121","musical_instrument","Star's Music",,,"Lille","2021-12-18",0
3.0505031,50.6276201993185,"node/5325752894","estate_agent","Descampiaux Dudicourt",,,"Lille","2018-01-07",0
2.9714276,50.6355631993169,"node/9029129933","restaurant","Le Rendez-vous du Marché",,,"Lille","2021-08-23",0
3.0680731,50.6366488993167,"node/8871553618","optician","Le Lynx",,,"Lille","2022-09-19",0
3.0655411,50.6416606993157,"node/6866906213","bar","Giulietta",,,"Lille","2022-10-28",0
3.0860428,50.6320611993176,"node/2694370886","convenience","Magasin Romanesc",,"50 Rue Pierre Legrand","Lille","2021-01-05",0
3.0592076,50.6359538993169,"node/6032496272","restaurant","Yori",,,"Lille","2022-08-04",0
3.0648164,50.6396347993161,"node/9488045763","clothes","Danie Hoo",,,"Lille","2022-02-07",0
3.0532541,50.614711499321,"node/9151982258","clothes","Modagalia",,,"Lille","2021-10-06",0
3.0606449,50.6386659993163,"node/6571108767","bar","Antonietta",,,"Lille","2021-11-13",0
3.0765122,50.6383180993164,"node/8285799271","car_rental","Hertz","Hertz",,"Lille","2021-08-08",1
3.0896635,50.6323700993176,"node/7832343789","cafe","Le Biglemoi",,,"Lille","2022-04-08",0
3.0213502,50.6342061993172,"node/4416740152","fast_food","Sogood Euratechnologies",,,"Lille","2022-07-18",0
3.0650582,50.635229699317,"node/9301445111","chocolate","Jeff de Bruges","Jeff de Bruges",,"Lille","2021-12-01",1
3.0681865,50.6330559993174,"node/8967644050","mobile_phone","Y.i.g.",,,"Lille","2021-12-10",0
3.0542287,50.6313896993178,"node/5163090903","pub","The Sherlock Pub",,,"Lille","2022-06-20",0
3.057965,50.6275370993185,"node/8493135707","deli","My Love",,,"Lille","2021-03-06",0
3.0090738,50.635326699317,"node/3874592729","fast_food","Friterie du Marais",,,"Lille","2016-03-15",0
3.0546887,50.6398085993161,"node/8485211954","clothes","La Marbrerie",,,"Lille","2021-03-04",0
3.0587248,50.6295202993181,"node/5577104563","dry_cleaning","Sequoïa Pressing Lille","Sequoïa Pressing",,"Lille","2022-11-03",1
3.0581752,50.6471221993147,"node/2013596754","bakery","Le Petit Fournil",,,"Lille","2021-12-17",0
3.0504399,50.6276053993185,"node/6954037069","insurance","Prévatis Assurances",,,"Lille","2021-11-29",0
3.0619873,50.6128999993214,"node/6593040187","cafe","Le thé à la menthe",,,"Lille","2019-07-06",0
3.0542301,50.6333461993174,"node/5343504211","fast_food","Time Cook Burgers",,,"Lille","2018-01-16",0
3.0633007,50.6407845993159,"node/6135647791","clothes","Jaqk",,,"Lille","2019-05-11",0
3.0485812,50.6323777993176,"node/4421806114","restaurant","Mian Dian",,,"Lille","2020-10-15",0
3.0632202,50.6392260993162,"node/7454297249","beauty","Peggy Sage",,,"Lille","2021-12-16",0
3.0642003,50.6365749993167,"node/583311686","bakery","Tout Chaud",,,"Lille","2021-08-02",0
3.0698832,50.6281308993184,"node/2096356687","insurance","MAE du nord",,,"Lille","2019-11-09",0
3.0610579,50.6194333993201,"node/8608343240","bar","Le Niagara",,,"Lille","2021-04-08",0
3.0674007,50.6370316993167,"node/5324523710","optician","Lunettes Pour Tous","Lunettes Pour Tous",,"Lille","2021-12-11",1
3.0614963,50.6292326993182,"node/2995433307","sports","Gunshop",,,"Lille","2022-10-26",0
3.065642,50.640564199316,"node/7442763318","restaurant","Spok",,,"Lille","2021-12-18",0
3.0660769,50.6359586993169,"node/7419198910","fabric","Toto",,,"Lille","2022-02-07",0
3.0504789,50.6255730993189,"node/4432802849","bar","Chez Ben",,,"Lille","2021-12-06",0
3.0679147,50.61989409932,"node/5956476490","driving_school","SK conduite",,,"Lille","2021-12-01",0
3.0622839,50.6370469993166,"node/585221183","cafe","Le Voltaire",,,"Lille","2021-12-06",0
3.0629672,50.6317732993177,"node/5942418318","restaurant","Itsy Bitsy - Cuisine Végétale",,,"Lille","2022-05-03",0
3.0619182,50.6377450993165,"node/4846431902","pastry","Méert",,,"Lille","2021-12-15",0
3.0778086,50.6225656993195,"node/6334228809","nightclub","Magazine Club",,,"Lille","2021-09-03",0
3.0224243,50.6382900993164,"node/9138046672","caterer","Les Saveurs d'Asie - Lomme",,,"Lille","2021-10-01",0
2.9819243,50.6513595993138,"node/4438230892","restaurant","Le Chti Charivari",,,"Lille","2019-11-23",0
3.1022998,50.6293484993182,"node/7044899434","convenience",,,,"Lille","2019-12-09",0
3.061306,50.6379924993165,"node/7507475192","travel_agency","Promovacances","Promovacances",,"Lille","2021-12-15",1
3.0083339,50.6464733993148,"node/5788114766","electrical","Odelec Nollet",,,"Lille","2019-08-29",0
3.0671278,50.6429245993155,"node/5313702821","restaurant","Escale Thaï",,,"Lille","2021-12-17",0
3.0641467,50.6264389993187,"node/2335382474","restaurant","Baba Yaga",,,"Lille","2021-12-12",0
3.0642612,50.6326989993175,"node/8866907737","frame","L'éclat de verre",,"133 Rue du Molinel","Lille","2022-10-13",0
3.0468772,50.6305115993179,"node/8476093979","tattoo","Aviosa Tattoo Shop",,,"Lille","2021-03-01",0
3.0667304,50.6428521993155,"node/7448518932","restaurant","La Vieille France",,,"Lille","2021-12-17",0
3.0582781,50.6389130993163,"node/8983866445","interior_decoration","Instant Candide",,,"Lille","2021-08-05",0
3.0635147,50.6330313993174,"node/3021793010","restaurant","Le Court Debout",,,"Lille","2021-06-21",0
3.0596228,50.6313540993177,"node/1667692964","fast_food","Unver Kebab",,,"Lille","2021-11-29",0
2.9824343,50.6513984993138,"node/4438235089","restaurant","Memphis","Memphis",,"Lille","2022-05-07",1
3.0564957,50.6207023993199,"node/9914682164","bar","Le Bouquet",,,"Lille","2022-07-27",0
3.0749517,50.6115804993217,"node/8940907600","shoes","A.P.O 59",,,"Lille","2021-12-03",0
3.0664072,50.6362896993168,"node/5348005722","cafe","Bubble Bar",,,"Lille","2022-02-07",0
3.0239948,50.6374683993166,"node/5654778641","estate_agent","Citya Descampiaux",,,"Lille","2021-10-01",0
3.0593026,50.6287152993183,"node/8146592905","convenience","Persil",,,"Lille","2022-01-12",0
3.0592191,50.6387041993163,"node/7467753445","interior_decoration","La Case du Cousin Paul",,,"Lille","2021-03-06",0
3.0704671,50.635107399317,"node/7129378979","restaurant","Jai Ho",,,"Lille","2022-08-29",0
3.0523117,50.6282278993184,"node/9155912004","cannabis","Hylla",,,"Lille","2022-07-25",0
3.0645915,50.640394099316,"node/1402607821","estate_agent","Lion immobilier",,,"Lille","2021-08-06",0
3.0487154,50.6270855993186,"node/8421059279","pharmacy","Grande Pharmacie de Wazemmes",,,"Lille","2021-09-27",0
3.0791389,50.6277951993185,"node/1789000232","supermarket","G20","G20",,"Lille","2019-02-13",1
3.0584606,50.6382787993164,"node/6431771387","bar","La Blonde",,,"Lille","2019-04-26",0
3.0676898,50.6366978993167,"node/7507963854","fast_food","Bagelstein",,,"Lille","2022-09-19",0
3.0545975,50.6237124993193,"node/5752649281","restaurant","Flandres Liban",,,"Lille","2020-09-01",0
3.0548204,50.6239995993192,"node/3121907989","bar","Café Jean",,,"Lille","2014-11-27",0
3.0588289,50.6069776993226,"node/8948964656","car_parts","Diffusion Fournitures Automobiles",,,"Lille","2021-12-19",0
3.0518623,50.6233570993193,"node/3223270193","mobile_phone","iMedia Phone",,,"Lille","2021-07-27",0
3.065321,50.635319799317,"node/8232675792","clothes","Dzfanstore",,,"Lille","2022-04-13",0
3.0628193,50.6318602993177,"node/5942418317","restaurant","Family Café",,,"Lille","2020-02-10",0
3.0488335,50.6263044993188,"node/4558295945","fast_food","Efes Kebab",,,"Lille","2018-12-13",0
3.0512407,50.6320634993176,"node/5709628384","estate_agent","Century 21","Century 21",,"Lille","2019-10-26",1
3.0663684,50.6423262993156,"node/5298878521","restaurant","Au Soyeux",,,"Lille","2021-12-17",0
3.0717733,50.6224594993195,"node/7820142494","butcher","Lil'Boucherie",,,"Lille","2022-03-21",0
3.0136199,50.6443916993152,"node/1678109429","restaurant","La Chaumine",,"439 Avenue de Dunkerque","Lille","2019-09-11",0
3.0646344,50.6367800993167,"node/5425635644","shoemaker","Cordonnerie Lecomte",,,"Lille","2021-12-16",0
3.0683755,50.6347509993171,"node/6329760228","estate_agent","Pons Immobilier",,,"Lille","2022-05-15",0
3.0725846,50.635363099317,"node/766433430","car_rental","Europcar","Europcar",,"Lille","2020-07-05",1
3.0613953,50.6236871993193,"node/8995932630","jewelry","Zaphyra bijoux",,,"Lille","2021-08-10",0
3.0187234,50.640370399316,"node/9560626217","jewelry","Julien d'Orcel","Julien d'Orcel",,"Lille","2022-10-30",1
2.9738051,50.6381109993164,"node/8958057315","bathroom_furnishing","Van Marcke Technics",,,"Lille","2021-07-28",0
3.0687953,50.6243222993191,"node/3073011327","fast_food","Friterie Sensas",,,"Lille","2022-10-09",0
3.0574172,50.6304496993179,"node/5163093739","pet","Pet Food",,,"Lille","2020-03-29",0
3.0914547,50.6325792993175,"node/2717259645","insurance","Assu 2000",,"184 Rue Pierre Legrand","Lille","2021-01-09",0
3.0534885,50.6330310993174,"node/5709628386","cafe","Le Bayard",,,"Lille","2021-12-07",0
3.0251934,50.6366707993167,"node/3550895899","estate_agent","Orpi","Orpi",,"Lille","2022-07-08",1
3.0585638,50.6263246993188,"node/8431387676","musical_instrument","Cosmik Guitare",,,"Lille","2021-02-17",0
3.0640222,50.6391188993162,"node/7441780971","clothes","Sud Express","Sud Express",,"Lille","2021-12-17",1
3.0615509,50.630353699318,"node/5347004627","insurance","AXA","AXA",,"Lille","2022-10-26",1
3.0633344,50.6348977993171,"node/9572810972","hairdresser","Barber Dream",,,"Lille","2022-03-12",0
3.0637279,50.6406676993159,"node/7442270844","clothes","Poupette",,,"Lille","2021-12-16",0
3.0616893,50.6393853993162,"node/6557264546","books","Librairie Godon",,,"Lille","2019-06-19",0
3.0685795,50.6291008993182,"node/974404199","bakery","Le P'tit Pain",,,"Lille","2018-12-12",0
3.0619542,50.6365647993167,"node/6194554180","bank","Société Générale","Société Générale",,"Lille","2021-08-08",1
3.0600288,50.6384487993164,"node/5628771790","art","Carré D'Artistes",,,"Lille","2021-11-29",0
3.0493485,50.6191971993202,"node/4713330926","fast_food","Coup de Coeur",,,"Lille","2021-12-04",0
3.0546123,50.6323208993176,"node/5202358159","bar","La Kase",,,"Lille","2022-09-15",0
3.1071467,50.6266356993187,"node/4729046617","convenience","Alimentation de la Poste",,,"Lille","2022-01-08",0
3.0701352,50.6359941993169,"node/7174535757","cafe","Your black coffee",,,"Lille","2021-07-04",0
3.0546207,50.6311762993178,"node/4431625185","bar","Le Solférino",,,"Lille","2021-11-04",0
3.0241726,50.6370532993166,"node/9138046673","hairdresser","Chez Youssef",,,"Lille","2022-08-28",0
3.0485357,50.614985499321,"node/5257772324","hairdresser","Mode Coiffure pour Homme",,"Rue du Faubourg de Béthune","Lille","2020-05-29",0
2.9821342,50.6516737993138,"node/6335434110","fast_food","Subway","Subway",,"Lille","2019-11-23",1
3.0481944,50.6268558993187,"node/5325754296","butcher","Boucherie Normande",,,"Lille","2022-05-09",0
3.0581786,50.6394979993162,"node/5162686338","restaurant","Indian House",,,"Lille","2022-08-26",0
3.0120015,50.645399299315,"node/5661404229","car","Valauto","Hyundai;Škoda Auto",,"Lille","2022-05-10",1
3.047024,50.6261946993188,"node/5285852007","convenience","Carlier Vogliazzo",,,"Lille","2020-03-27",0
3.0462756,50.6080093993224,"node/7223066411","bicycle","Atelier Vélo Lille Sud",,,"Lille","2021-12-26",0
3.0681625,50.6265324993187,"node/6817369856","food_court","Hirondelle",,,"Lille","2021-12-03",0
3.065153,50.6366276993167,"node/5848952777","restaurant","Le Présentoir",,,"Lille","2021-11-12",0
3.0655256,50.6390405993163,"node/7737709370","sports","Horizons Nature",,,"Lille","2020-08-19",0
3.0190082,50.6400154993161,"node/5745648143","health_food","Natur House",,,"Lille","2019-08-23",0
3.0129636,50.6394367993162,"node/2917636333","pharmacy","Nouvelle Pharmacie de la Mairie",,"70 Avenue de la République","Lille","2021-09-30",0
3.0199251,50.6393641993162,"node/6007078132","butcher","Boucherie Charcuterie Hourson",,,"Lille","2022-01-09",0
3.088875,50.6323352993176,"node/7726140061","convenience","Label qualité exotique",,,"Lille","2020-07-21",0
3.0678507,50.6366791993167,"node/7507963856","fast_food","Dumplings and Co",,,"Lille","2022-09-19",0
3.0618884,50.6395345993161,"node/5579032486","cafe","Happy Nest",,,"Lille","2018-04-25",0
3.0683486,50.6304021993179,"node/7429262628","insurance","MGEN",,,"Lille","2021-12-10",0
3.0628409,50.6334364993174,"node/7999480852","department_store","HEMA","HEMA",,"Lille","2022-01-16",1
3.0678416,50.6435136993154,"node/2514383772","restaurant","L'Île de Crête",,"86 Rue de Gand","Lille","2022-09-28",0
3.0588204,50.6287421993183,"node/4509013421","alcohol","Biovino",,,"Lille","2021-12-03",0
3.0640269,50.6390478993163,"node/7441780969","clothes","Karl Marc John","Karl Marc John",,"Lille","2021-12-17",1
3.0617474,50.6391099993162,"node/5274237678","jewelry","Galerie Bettina Flament",,,"Lille","2022-08-09",0
3.0664678,50.6322992993176,"node/5960568554","books","La Bouquinerie des Flandres",,,"Lille","2022-10-09",0
3.0637899,50.6394170993162,"node/8992159051","clothes","BOGGI Milano","BOGGI Milano",,"Lille","2022-08-23",1
3.0516837,50.6283531993184,"node/5418801721","restaurant","Kloung Soukhothai",,,"Lille","2022-07-27",0
3.0622137,50.6333314993174,"node/9985932826","hairdresser","Christophe Fay",,,"Lille","2022-08-31",0
3.0641909,50.6371704993166,"node/8090914352","restaurant","Xiong Mao Eat",,,"Lille","2022-10-26",0
3.0747337,50.6381548993164,"node/6329760223","restaurant","HD Diner",,,"Lille","2019-03-10",0
3.0608357,50.640473999316,"node/6135647786","bar","Les frères pinard",,,"Lille","2018-12-13",0
3.0587754,50.6293098993182,"node/4401100559","pharmacy","Pharmacie du Théatre",,,"Lille","2022-08-04",0
3.0694153,50.6376777993165,"node/6263863982","restaurant","Le Nil",,,"Lille","2021-12-21",0
3.0572536,50.630391899318,"node/5163093741","deli","La Nature à du génie",,,"Lille","2021-07-29",0
3.0634738,50.635293299317,"node/9046147389","shoes","Paraboots","Paraboots",,"Lille","2021-08-29",1
3.0559608,50.6304837993179,"node/5163090899","bar","Arena Bar",,,"Lille","2021-07-22",0
3.0904839,50.6295746993181,"node/2694370853","car_repair","Garage Lequesne",,"43 Rue Francisco Ferrer","Lille","2021-01-05",0
3.0495791,50.6266734993187,"node/9507450380","fast_food","Le Saj",,,"Lille","2022-03-28",0
3.0560707,50.6299201993181,"node/5163093726","restaurant","Nigiri Thai",,,"Lille","2022-03-12",0
3.0693868,50.6339314993173,"node/7419583298","craft","Le Géant des Beaux-Arts",,,"Lille","2021-12-10",0
3.0701181,50.6367668993167,"node/10031586175","convenience","Monop'","Monop'",,"Lille","2022-09-17",1
2.996507,50.6421360993156,"node/4903399746","cafe","Le Lido",,,"Lille","2021-12-30",0
3.0494793,50.6316343993177,"node/4421806112","fast_food","TIGO",,,"Lille","2021-12-05",0
3.0491928,50.6272711993186,"node/5287366698","e-cigarette","La Maison du Vapoteur",,,"Lille","2022-05-07",0
3.0736234,50.6377747993165,"node/3554334493","beauty","Yves Rocher","Yves Rocher","100 Avenue Willy Brandt","Lille","2022-02-24",1
3.0525134,50.6326002993175,"node/5709628385","supermarket","Auchan Drive Piéton","Auchan Drive","171 Rue de Solférino","Lille","2022-11-14",1
3.0484271,50.6308727993179,"node/5267690519","bakery","Boulangerie Papillon",,,"Lille","2022-08-23",0
3.0753046,50.6377586993165,"node/8987442674","shoes","Snipes","Snipes",,"Lille","2021-08-07",1
3.0636483,50.6406821993159,"node/6135647793","clothes","Mes Demoiselles",,,"Lille","2018-12-13",0
3.0692959,50.6361628993168,"node/4442146051","restaurant","3 Brasseurs","3 Brasseurs",,"Lille","2021-12-11",1
3.0514473,50.6321748993176,"node/5343504208","restaurant","Café des Nates",,,"Lille","2021-12-06",0
3.0941397,50.6237612993193,"node/2995959296","bakery","Au Bonheur des gourmands",,,"Lille","2022-10-20",0
3.0551413,50.6297512993181,"node/5163093721","gift","Artisans du Monde",,,"Lille","2022-11-03",0
3.0144401,50.6396169993161,"node/6305966452","hairdresser","Alex Coiffure",,,"Lille","2019-10-29",0
3.0611855,50.6292467993182,"node/3009957235","restaurant","Patrimoine Kabyle",,,"Lille","2021-12-02",0
3.1104213,50.6266459993187,"node/4729046612","mobile_phone","Média Phonie",,,"Lille","2017-08-23",0
3.0470527,50.6305907993179,"node/6469966883","sports","YouRide",,,"Lille","2022-07-06",0
3.0884369,50.6321726993176,"node/8292679902","estate_agent","Axonor",,"102 Rue Pierre Legrand","Lille","2021-04-10",0
3.0529202,50.6320873993176,"node/4431625184","bar","La Plage",,,"Lille","2021-10-26",0
3.0588323,50.6469129993147,"node/8806453407","wine","La cerise sur l'apéro",,,"Lille","2022-03-16",0
3.0579585,50.6470698993147,"node/4482454150","butcher","Halles Modernes - Lille Saint-Sébastien",,,"Lille","2021-11-09",0
3.0681655,50.61996229932,"node/5956476492","copyshop","Corep",,,"Lille","2021-12-01",0
3.0551816,50.624919299319,"node/5894248705","restaurant","Fabrik",,,"Lille","2018-09-09",0
3.0693884,50.6377804993165,"node/6158333253","restaurant","Habesha",,,"Lille","2018-12-24",0
3.0676494,50.6372081993166,"node/6545278805","electronics_repair","Ifone",,,"Lille","2021-07-31",0
3.05899,50.6440500993153,"node/9671912819","hairdresser","Oweis",,"21 Rue de la Halle","Lille","2022-04-17",0
3.0456953,50.629998899318,"node/6239906988","hifi","Technico",,,"Lille","2022-07-11",0
3.0402339,50.6346407993171,"node/527186674","restaurant","L'escale",,,"Lille","2017-10-12",0
3.1019159,50.6174771993205,"node/5854509342","car_parts","Yakarouler Store Lille",,,"Lille","2019-03-24",0
3.0582751,50.6295411993181,"node/1696043322","bar","La Petite Loge",,,"Lille","2021-12-05",0
3.054211,50.6227686993195,"node/7864519937","restaurant","Délices d'Afrique",,,"Lille","2020-09-01",0
3.0655482,50.6411326993159,"node/2303894710","restaurant","Jomon Negishi",,,"Lille","2022-10-28",0
3.0666232,50.6363786993168,"node/5348005725","hairdresser_supply","Le bar des Coloristes",,,"Lille","2021-12-11",0
3.0554194,50.6298653993181,"node/5287461581","tattoo","Carishna Piercing-Tattoo",,,"Lille","2022-11-03",0
3.0584374,50.6385891993163,"node/9094976535","antiques","Galerie9",,,"Lille","2021-09-15",0
2.9893894,50.6459232993149,"node/1934414673","optician","Vision Plus","Vision Plus","Avenue de Dunkerque","Lille","2020-10-13",1
3.0390567,50.6133796993213,"node/4142977505","employment_agency","Pôle Emploi","Pôle Emploi",,"Lille","2022-05-02",1
3.0478397,50.6156062993209,"node/8246053480","mobile_phone","Bouygues Telecom","Bouygues Telecom",,"Lille","2021-08-07",1
3.0559212,50.6307891993179,"node/5455331791","restaurant","Pica Tapas",,,"Lille","2018-03-04",0
3.0597817,50.6462175993149,"node/5383580071","restaurant","La Luck",,,"Lille","2021-12-16",0
3.0659353,50.6418925993157,"node/7444485010","bar","Monsieur Jacques",,,"Lille","2022-10-28",0
3.0302574,50.6343593993172,"node/9543040860","butcher","Boucherie Bois Blanc",,,"Lille","2022-03-21",0
2.9858762,50.6457376993149,"node/2499961867","bank","Caisse d'Épargne","Caisse d'Épargne","894 Avenue de Dunkerque","Lille","2020-10-13",1
2.9872136,50.6457939993149,"node/6311668075","hairdresser","Stef'Hair",,,"Lille","2020-10-07",0
3.0437353,50.6293126993182,"node/9683425651","fast_food","Kook'n Pizza",,,"Lille","2022-04-21",0
3.0594523,50.6410043993159,"node/9005239428","bar","Le Zébulon",,,"Lille","2021-08-13",0
3.0642069,50.6357313993169,"node/9983956179","clothes","Sergent Major","Sergent Major",,"Lille","2022-08-28",1
3.0325964,50.6271558993186,"node/2947959328","employment_agency","Pôle Emploi","Pôle Emploi",,"Lille","2022-10-26",1
3.0578813,50.6341184993172,"node/8985728518","kitchen","bulthaup","bulthaup",,"Lille","2021-11-04",1
3.0565212,50.6258779993189,"node/3398284393","books","La Clé",,,"Lille","2021-11-30",0
3.0552985,50.6308367993179,"node/10108297062","pub","O'Scotland",,,"Lille","2022-10-17",0
3.0618874,50.6375074993165,"node/9700066317","cafe","La wilderie",,,"Lille","2022-04-28",0
3.0483768,50.6267303993187,"node/5325754290","deli","Merveille d'Asie",,,"Lille","2020-08-19",0
3.0764568,50.6383766993164,"node/8285799272","car_rental","Europcar","Europcar",,"Lille","2021-01-03",1
3.0631736,50.6409707993159,"node/5075258921","gift","Ellen Desforges",,,"Lille","2022-05-29",0
3.0129946,50.6391448993162,"node/9101406398","optician","Écouter Voir","Écouter Voir",,"Lille","2021-09-17",1
3.0676155,50.6348985993171,"node/5974433869","clothes","SlowMod",,,"Lille","2022-05-17",0
3.0613764,50.6394395993162,"node/5274237677","cafe","Pablo & Valentina",,,"Lille","2020-04-27",0
3.0604346,50.6384411993164,"node/8464276960","interior_decoration","Shopping Home",,,"Lille","2021-02-27",0
3.0249373,50.6368422993167,"node/5700475750","funeral_directors","Roc-Eclerc","Roc-Eclerc",,"Lille","2019-04-01",1
3.0459785,50.6294999993181,"node/6406780309","books","La Petite",,,"Lille","2021-07-22",0
3.0345764,50.6212305993198,"node/8280757934","post_office","Relais La Poste","La Poste",,"Lille","2022-02-05",1
3.0671996,50.6349564993171,"node/5724126444","hairdresser","Nouvel'Hair",,,"Lille","2021-12-10",0
3.0239628,50.630209599318,"node/8473463178","supermarket","Carrefour City Lille Pont à Fourchon","Carrefour City",,"Lille","2021-02-28",1
2.9868799,50.6458027993149,"node/8280757932","post_office","Relais La Poste","La Poste",,"Lille","2022-07-31",1
3.0638895,50.6360619993169,"node/6738727039","mobile_phone","SFR","SFR",,"Lille","2020-04-19",1
3.0696633,50.6316868993177,"node/7216635205","hairdresser","L'embellie",,,"Lille","2020-02-16",0
3.0689985,50.6363893993168,"node/5555761904","restaurant","M Thai",,,"Lille","2022-09-17",0
3.0544687,50.6324039993176,"node/8478768568","estate_agent","Abita Immobilier",,,"Lille","2021-03-02",0
3.0664404,50.6371188993166,"node/6122249971","estate_agent","Cabinet Ledoux",,,"Lille","2022-05-17",0
3.0625883,50.6386272993163,"node/7042086660","jewelry","Naoli",,,"Lille","2021-10-04",0
3.0615981,50.6416656993157,"node/9246425496","clothes","El Market - Vieux Lille",,,"Lille","2021-11-12",0
3.06168,50.6365128993167,"node/8341581281","e-cigarette","Vaporama",,,"Lille","2021-01-20",0
3.053509,50.6317643993177,"node/4425453061","bar","Tcha Tcha",,,"Lille","2021-10-26",0
3.0520601,50.6324231993176,"node/7981288638","hairdresser","Chuuut, les coiffeurs travaillent!",,,"Lille","2020-10-06",0
3.0501179,50.6254948993189,"node/1435780311","pharmacy","Pharmacie Wambergue",,,"Lille","2019-06-02",0
3.0642991,50.6330360993174,"node/5942418325","bar","Le Yacht",,,"Lille","2018-10-01",0
3.055372,50.6296283993181,"node/5163093724","cafe","Wash & Co",,,"Lille","2021-12-29",0
3.0646969,50.6394741993162,"node/9488045761","clothes",,"Schott N.Y.C",,"Lille","2022-02-07",1
3.0673262,50.635315799317,"node/2036826621","shoes","La Boite Collector",,,"Lille","2022-04-13",0
3.0321957,50.6271143993186,"node/1770691360","hairdresser","Only Coiffure",,,"Lille","2022-10-25",0
3.0744347,50.6376821993165,"node/5163601541","clothes","Celio","Celio",,"Lille","2019-06-01",1
3.0645952,50.6370304993167,"node/5324533261","cafe","Notting Hill Coffee","Notting Hill coffee",,"Lille","2021-12-11",1
3.0455588,50.6216714993197,"node/1660350849","cafe","Le montebello",,,"Lille","2021-11-19",0
3.0242154,50.6370783993166,"node/470936898","hairdresser","Palistro",,"4 Place du Broquelet","Lille","2021-10-01",0
3.0608018,50.6386747993163,"node/6571108768","clothes","Bensimon","Bensimon",,"Lille","2021-12-16",1
3.0515057,50.6214566993197,"node/3259656899","pharmacy","Pharmacie Bennani",,,"Lille","2021-12-04",0
3.0412072,50.6257866993189,"node/8006507259","post_office","Lille Place Cormontaigne",,,"Lille","2021-03-27",0
3.0620474,50.6462834993148,"node/5325836975","cafe","Cafét IAE",,,"Lille","2018-01-07",0
3.0675753,50.6430919993155,"node/7448518935","bar","La Petite Place",,,"Lille","2022-05-15",0
3.0074093,50.6466495993148,"node/7633437222","hairdresser","Style Coiffure",,,"Lille","2020-06-18",0
3.0626809,50.6375171993165,"node/7507475186","alcohol","Ministry Of Beer",,,"Lille","2021-02-27",0
3.0493964,50.6266871993187,"node/6536701946","fast_food","Molto Pizze",,,"Lille","2022-08-23",0
3.0542645,50.6233880993193,"node/9017874204","butcher",,,,"Lille","2021-08-18",0
3.06341,50.6407580993159,"node/7442270846","clothes","Bérénice",,,"Lille","2021-12-16",0
3.0556194,50.6342316993172,"node/5383857933","estate_agent","Laforêt","Laforêt",,"Lille","2021-06-13",1
3.01323,50.6445171993152,"node/3732116905","florist","Pic Fleurs",,,"Lille","2019-09-11",0
3.0631689,50.6382483993164,"node/9759884253","deli","Le Comptoir du Miel",,"17 Rue Lepelletier","Lille","2022-09-28",0
3.0627719,50.6333486993174,"node/5267690935","fast_food","Five Guys","Five Guys",,"Lille","2021-12-09",1
3.0185446,50.6406408993159,"node/6170382846","hairdresser","RK Coiffure",,,"Lille","2022-03-18",0
3.0612323,50.6380201993165,"node/7507475191","hifi","Bang & Olufsen","Bang & Olufsen",,"Lille","2021-12-15",1
3.0684106,50.6368735993167,"node/7507963850","optician","Atol","Atol",,"Lille","2021-12-20",1
3.0554039,50.6324478993175,"node/9158415704","fast_food","El Riadh",,,"Lille","2021-10-08",0
3.0179571,50.6370739993166,"node/6877691801","animal_boarding","Le Youpicat Palace - Pension féline",,"51 Rue Jean Jaurès","Lille","2019-10-28",0
3.0677033,50.6433734993154,"node/7448518938","restaurant","La Table de Tony",,,"Lille","2022-09-24",0
2.9789472,50.6513909993138,"node/9063559039","newsagent",,,,"Lille","2021-09-05",0
3.0625096,50.6383868993164,"node/5350606161","clothes","Aubade","Aubade",,"Lille","2021-08-08",1
3.0640477,50.6384301993164,"node/7441428402","clothes","Ikks","Ikks",,"Lille","2021-12-17",1
3.0694886,50.62027439932,"node/10028391269","fast_food","1000 Pâtes",,,"Lille","2022-09-15",0
3.0883181,50.6321747993176,"node/2694662625","restaurant","Taj Mahal",,"102 Rue Pierre Legrand","Lille","2021-04-27",0
3.0419154,50.6333774993174,"node/8009215118","fast_food","Resto Alpha",,,"Lille","2020-10-15",0
3.0474628,50.6265686993187,"node/5325754307","farm","O'Tera",,,"Lille","2022-10-18",0
3.0467206,50.6156209993209,"node/8948387720","jewelry","Histoire d'Or","Histoire d'Or",,"Lille","2021-07-25",1
3.0598547,50.6386657993163,"node/5455331756","cafe","Notting Hill coffee","Notting Hill coffee",,"Lille","2021-12-15",1
3.0474302,50.6263486993187,"node/3602058135","clothes","Heyj",,,"Lille","2022-08-23",0
