"Département (Champ géographique)","Code Commune (Champ géographique)","Nom Commune (Champ géographique)","Section (Références cadastrales)","Bâtiment (Identification du local)","N° voirie (Adresse du local)","Indice de répétition (Adresse du local)","Nature voie (Adresse du local)","Nom voie (Adresse du local)","N° MAJIC (Propriétaire(s) du local)","N° SIREN (Propriétaire(s) du local)","Forme juridique (Propriétaire(s) du local)","Forme juridique abrégée (Propriétaire(s) du local)","Dénomination (Propriétaire(s) du local)","Adresse","Adresse_complete"
59,350,"LILLE","MZ","A",27,"","RUE","D ALEMBERT","PBHJMG","403773765",5499,"SARL","IMMOLOUP","RUE D ALEMBERT","27 RUE D ALEMBERT"
59,350,"LILLE","MZ","A",54,"","RUE","DE CANTELEU","PBCR7R","500870670",6540,"SCI","SILENS II","RUE DE CANTELEU","54 RUE DE CANTELEU"
59,350,"LILLE","MZ","A",62,"","RUE","DE CANTELEU","PBH523","352795363",9220,"ASS","ORGANISME SOCIAL DE LOGEMENT","RUE DE CANTELEU","62 RUE DE CANTELEU"
59,350,"LILLE","MZ","A",64,"","RUE","DE CANTELEU","PBJGFP","794669879",6540,"SCI","MA3F","RUE DE CANTELEU","64 RUE DE CANTELEU"
59,350,"LILLE","MZ","A",15,"","RUE","D HOLBACH","PBJKPZ","245900410",7344,"","METROPOLE EUROPEENNE DE LILLE","RUE D HOLBACH","15 RUE D HOLBACH"
59,350,"LILLE","MZ","A",9948,"","RUE","DE CANTELEU","P9MBBC","444608442",5699,"SA","ENEDIS","RUE DE CANTELEU","9948 RUE DE CANTELEU"
59,350,"LILLE","MZ","A",9948,"","RUE","DE CANTELEU","P998MW","444608442",5699,"SA","ENEDIS","RUE DE CANTELEU","9948 RUE DE CANTELEU"
59,350,"LILLE","MZ","A",9963,"","RUE","DE CANTELEU","P9MBBC","444608442",5699,"SA","ENEDIS","RUE DE CANTELEU","9963 RUE DE CANTELEU"
59,350,"LILLE","MZ","A",9963,"","RUE","DE CANTELEU","P998MW","444608442",5699,"SA","ENEDIS","RUE DE CANTELEU","9963 RUE DE CANTELEU"
59,350,"LILLE","MZ","A",4,"","RUE","DE CANTELEU","PBBB8N","045550258",5599,"SA","SIA HABITAT","RUE DE CANTELEU","4 RUE DE CANTELEU"
59,350,"LILLE","MZ","B",6,"","RUE","DE CANTELEU","PBBB8N","045550258",5599,"SA","SIA HABITAT","RUE DE CANTELEU","6 RUE DE CANTELEU"
59,350,"LILLE","MZ","A",36,"","PLACE","CORMONTAIGNE","PBHTRJ","532581725",6540,"SCI","SAMBEL","PLACE CORMONTAIGNE","36 PLACE CORMONTAIGNE"
59,350,"LILLE","MZ","A",34,"","PLACE","CORMONTAIGNE","PBH3Q4","538835125",6540,"SCI","HB INVEST","PLACE CORMONTAIGNE","34 PLACE CORMONTAIGNE"
59,350,"LILLE","MZ","GA",34,"","PLACE","CORMONTAIGNE","PBH3Q4","538835125",6540,"SCI","HB INVEST","PLACE CORMONTAIGNE","34 PLACE CORMONTAIGNE"
59,350,"LILLE","MZ","A",47,"","RUE","DE LA BASSEE","PBCBDB","422031211",6540,"SCI","ADRESSE IMMO","RUE DE LA BASSEE","47 RUE DE LA BASSEE"
59,350,"LILLE","MZ","A",26,"","RUE","DE CANTELEU","PBCRB7","500061809",6540,"SCI","SCI CANTELEU 26","RUE DE CANTELEU","26 RUE DE CANTELEU"
59,350,"LILLE","MZ","A",24,"","RUE","DE CANTELEU","PBCRVX","389142852",6599,"SC","VALAUR","RUE DE CANTELEU","24 RUE DE CANTELEU"
59,350,"LILLE","MZ","A",24,"","RUE","DE CANTELEU","PBCRV2","392508271",6540,"SCI","ESPLANADE 42","RUE DE CANTELEU","24 RUE DE CANTELEU"
59,350,"LILLE","MZ","PK",24,"","RUE","DE CANTELEU","PBCRV2","392508271",6540,"SCI","ESPLANADE 42","RUE DE CANTELEU","24 RUE DE CANTELEU"
59,350,"LILLE","MZ","PK",24,"","RUE","DE CANTELEU","PBCRVX","389142852",6599,"SC","VALAUR","RUE DE CANTELEU","24 RUE DE CANTELEU"
59,350,"LILLE","NO","A",77,"","RUE","ROLAND","PBCS3W","215903501",7210,"COM","COMMUNE DE LILLE","RUE ROLAND","77 RUE ROLAND"
59,350,"LILLE","NO","B",77,"","RUE","LESTIBOUDOIS","PBCS3W","215903501",7210,"COM","COMMUNE DE LILLE","RUE LESTIBOUDOIS","77 RUE LESTIBOUDOIS"
59,350,"LILLE","NO","A",9863,"","RUE","ROLAND","P9MBBC","444608442",5699,"SA","ENEDIS","RUE ROLAND","9863 RUE ROLAND"
59,350,"LILLE","NO","A",9863,"","RUE","ROLAND","P998MW","444608442",5699,"SA","ENEDIS","RUE ROLAND","9863 RUE ROLAND"
59,350,"LILLE","NO","A",20,"","RUE","JEAN LEVASSEUR","PBHXPR","U21554505",6599,"SC","SAFIAL","RUE JEAN LEVASSEUR","20 RUE JEAN LEVASSEUR"
59,350,"LILLE","NO","A",8,"","RUE","DE LA BASSEE","PBKGKZ","844432674",6540,"SCI","SCHMIT DEVELOPPEMENT","RUE DE LA BASSEE","8 RUE DE LA BASSEE"
59,350,"LILLE","NO","A",2,"","RUE","ST JB DE LA SALLE","PBJGL4","798885448",6540,"SCI","SCI LES RESIDENCES DU CAUCASE","RUE ST JB DE LA SALLE","2 RUE ST JB DE LA SALLE"
59,350,"LILLE","NO","B",2,"","RUE","ST JB DE LA SALLE","PBJGL4","798885448",6540,"SCI","SCI LES RESIDENCES DU CAUCASE","RUE ST JB DE LA SALLE","2 RUE ST JB DE LA SALLE"
59,350,"LILLE","NO","A",2,"B","BOULEVARD","BIGO DANEL","PBKD64","844179382",6540,"SCI","IMMO 4D","BOULEVARD BIGO DANEL","2 BOULEVARD BIGO DANEL"
59,350,"LILLE","NO","A",3,"","RUE","DE LA BASSEE","PBB8K7","407785856",6540,"SCI","H3","RUE DE LA BASSEE","3 RUE DE LA BASSEE"
59,350,"LILLE","NO","A",12,"","BOULEVARD","BIGO DANEL","PBHWHH","537988131",6540,"SCI","S C I  OMONT","BOULEVARD BIGO DANEL","12 BOULEVARD BIGO DANEL"
59,350,"LILLE","NO","A",14,"","BOULEVARD","BIGO DANEL","PBB7XH","402233118",6540,"SCI","SCI BIGO DANEL MAI 2","BOULEVARD BIGO DANEL","14 BOULEVARD BIGO DANEL"
59,350,"LILLE","NO","A",18,"","BOULEVARD","BIGO DANEL","PBHGNZ","514084565",6540,"SCI","BIGO DANEL","BOULEVARD BIGO DANEL","18 BOULEVARD BIGO DANEL"
59,350,"LILLE","NO","A",20,"","BOULEVARD","BIGO DANEL","PBHPS7","528857238",6540,"SCI","SCI RBC PATRIMOINE","BOULEVARD BIGO DANEL","20 BOULEVARD BIGO DANEL"
59,350,"LILLE","NO","B",7,"B","RUE","DE LA BASSEE","PBJ22F","830591350",6540,"SCI","SCI GMGM","RUE DE LA BASSEE","7 RUE DE LA BASSEE"
59,350,"LILLE","NO","B",7,"B","RUE","DE LA BASSEE","PBCC8R","432312387",6540,"SCI","SCI ALMA I","RUE DE LA BASSEE","7 RUE DE LA BASSEE"
59,350,"LILLE","NO","B",7,"B","RUE","DE LA BASSEE","PBHPS7","528857238",6540,"SCI","SCI RBC PATRIMOINE","RUE DE LA BASSEE","7 RUE DE LA BASSEE"
59,350,"LILLE","NO","A",28,"","BOULEVARD","BIGO DANEL","PBH6JK","319870929",9220,"ASS","SOLIHA-SOLIDAIRES POUR L HABITAT-METROPOLE NORD","BOULEVARD BIGO DANEL","28 BOULEVARD BIGO DANEL"
59,350,"LILLE","NO","A",32,"","BOULEVARD","BIGO DANEL","PBBZFT","310083092",6540,"SCI","SCI COVAL","BOULEVARD BIGO DANEL","32 BOULEVARD BIGO DANEL"
59,350,"LILLE","NO","A",38,"","BOULEVARD","BIGO DANEL","PBB747","403462815",6540,"SCI","SCI DU 38 BIGO","BOULEVARD BIGO DANEL","38 BOULEVARD BIGO DANEL"
59,350,"LILLE","NO","A",4,"","PLACE","CORMONTAIGNE","PBH6G4","790404065",5710,"SAS","JV INVEST","PLACE CORMONTAIGNE","4 PLACE CORMONTAIGNE"
59,350,"LILLE","NO","A",73,"","RUE","DE TURENNE","PBB6GW","U21014108",6540,"SCI","SCI DU 73 RUE DU TURENNE","RUE DE TURENNE","73 RUE DE TURENNE"
59,350,"LILLE","NO","B",25,"","RUE","DE LA BASSEE","PBB6GW","U21014108",6540,"SCI","SCI DU 73 RUE DU TURENNE","RUE DE LA BASSEE","25 RUE DE LA BASSEE"
59,350,"LILLE","NO","A",17,"","RUE","DE LA BASSEE","PBCSHQ","502965627",6540,"SCI","FAVIMMO","RUE DE LA BASSEE","17 RUE DE LA BASSEE"
59,350,"LILLE","NO","A",20,"","RUE","DE LA BASSEE","PBHM2M","524587656",6540,"SCI","HABITAT JM","RUE DE LA BASSEE","20 RUE DE LA BASSEE"
59,350,"LILLE","NO","A",46,"","RUE","DE LA BASSEE","PBJRDP","819627043",6540,"SCI","SCI HELIOZE","RUE DE LA BASSEE","46 RUE DE LA BASSEE"
59,350,"LILLE","NO","Z",46,"","RUE","DE LA BASSEE","PBCS3W","215903501",7210,"COM","COMMUNE DE LILLE","RUE DE LA BASSEE","46 RUE DE LA BASSEE"
59,350,"LILLE","NO","A",71,"","RUE","DE TURENNE","PBBZKD","U21027951",6540,"SCI","SCI DU 49 RUE MARENGO","RUE DE TURENNE","71 RUE DE TURENNE"
59,350,"LILLE","NO","A",69,"","RUE","DE TURENNE","PBKHDT","852790500",6540,"SCI","OREIA","RUE DE TURENNE","69 RUE DE TURENNE"
59,350,"LILLE","NO","A",61,"","RUE","DE TURENNE","PBCH73","448879528",6540,"SCI","LE TULIPIER","RUE DE TURENNE","61 RUE DE TURENNE"
59,350,"LILLE","NO","C",53,"","RUE","DE TURENNE","PBCH73","448879528",6540,"SCI","LE TULIPIER","RUE DE TURENNE","53 RUE DE TURENNE"
59,350,"LILLE","NO","A",51,"","RUE","DE TURENNE","PBB8K8","403716988",6540,"SCI","3DK","RUE DE TURENNE","51 RUE DE TURENNE"
59,350,"LILLE","NO","B",27,"B","RUE","ST JB DE LA SALLE","PBHLWK","392373312",6540,"SCI","A B C","RUE ST JB DE LA SALLE","27 RUE ST JB DE LA SALLE"
59,350,"LILLE","NO","B",27,"B","RUE","ST JB DE LA SALLE","PBKHRH","494411903",6599,"SC","WILD FINANCES","RUE ST JB DE LA SALLE","27 RUE ST JB DE LA SALLE"
59,350,"LILLE","NO","A",37,"","RUE","ST JB DE LA SALLE","PBCQR9","451271480",6540,"SCI","3V DELASALLE","RUE ST JB DE LA SALLE","37 RUE ST JB DE LA SALLE"
59,350,"LILLE","NO","A",41,"","RUE","ST JB DE LA SALLE","PBFNHH","481583425",6599,"SC","ELIVALFRAN","RUE ST JB DE LA SALLE","41 RUE ST JB DE LA SALLE"
59,350,"LILLE","NO","A",53,"","RUE","ST JB DE LA SALLE","PBHLLQ","399780360",6540,"SCI","DE LA RUE JB DE LA SALLE","RUE ST JB DE LA SALLE","53 RUE ST JB DE LA SALLE"
59,350,"LILLE","NO","A",37,"","RUE","DE TURENNE","PBDJM8","225900018",7220,"DEPT","DEPARTEMENT DU NORD","RUE DE TURENNE","37 RUE DE TURENNE"
59,350,"LILLE","NO","A",23,"","RUE","DE TURENNE","PBCPSZ","488934290",6540,"SCI","DE LA RUE DE CANNES","RUE DE TURENNE","23 RUE DE TURENNE"
59,350,"LILLE","NO","A",17,"","RUE","DE TURENNE","PBB9FT","413819210",6540,"SCI","PANDORA","RUE DE TURENNE","17 RUE DE TURENNE"
59,350,"LILLE","NO","A",15,"","RUE","DE TURENNE","PBCMVJ","481833341",6540,"SCI","SCI 15 RUE DE TURENNE","RUE DE TURENNE","15 RUE DE TURENNE"
59,350,"LILLE","NO","A",69,"","RUE","ST JB DE LA SALLE","PBH88M","792196107",6540,"SCI","SCI DU 69","RUE ST JB DE LA SALLE","69 RUE ST JB DE LA SALLE"
59,350,"LILLE","NO","A",87,"","RUE","ROLAND","PBCFKC","437902232",6599,"SC","SCI NOEMIE","RUE ROLAND","87 RUE ROLAND"
59,350,"LILLE","NO","A",79,"","RUE","ST JB DE LA SALLE","PBJ4BS","824912372",6540,"SCI","DE LA SALLE","RUE ST JB DE LA SALLE","79 RUE ST JB DE LA SALLE"
59,350,"LILLE","NO","A",21,"T","RUE","DE TURENNE","PBBZC2","U20994462",6599,"SC","TURENNE","RUE DE TURENNE","21 RUE DE TURENNE"
59,350,"LILLE","NO","A",2,"","RUE","DE LA BASSEE","PBCGPG","441708765",6540,"SCI","SCI TOURNEMINE DUBOIS","RUE DE LA BASSEE","2 RUE DE LA BASSEE"
59,350,"LILLE","NO","B",10,"","RUE","DE LA BASSEE","P9MBBC","444608442",5699,"SA","ENEDIS","RUE DE LA BASSEE","10 RUE DE LA BASSEE"
59,350,"LILLE","NO","B",10,"","RUE","DE LA BASSEE","P998MW","444608442",5699,"SA","ENEDIS","RUE DE LA BASSEE","10 RUE DE LA BASSEE"
59,350,"LILLE","NO","C",10,"","RUE","DE LA BASSEE","PBBZK6","308078765",6540,"SCI","SOCIETE CIVILE IMMOBILIERE DE LUNIVERSITE CATHOLIQUE DE LIL","RUE DE LA BASSEE","10 RUE DE LA BASSEE"
59,350,"LILLE","NO","A",5,"","RUE","ST JB DE LA SALLE","PBB6NX","392919015",6540,"SCI","LA PASSAT","RUE ST JB DE LA SALLE","5 RUE ST JB DE LA SALLE"
59,350,"LILLE","NO","A",7,"T","RUE","DE LA BASSEE","PBCMGV","420944100",5499,"SARL","COMPAGNIE EUROPEENNE DE NEGOCE","RUE DE LA BASSEE","7 RUE DE LA BASSEE"
59,350,"LILLE","NO","A",7,"T","RUE","DE LA BASSEE","PBH88M","792196107",6540,"SCI","SCI DU 69","RUE DE LA BASSEE","7 RUE DE LA BASSEE"
59,350,"LILLE","NO","A",36,"","BOULEVARD","BIGO DANEL","PBB8JN","390833614",6540,"SCI","VERGIL","BOULEVARD BIGO DANEL","36 BOULEVARD BIGO DANEL"
59,350,"LILLE","NO","A",18,"","RUE","ST JB DE LA SALLE","PBB2R7","U20467077",9300,"FON","FONDATION DE LA SALLE","RUE ST JB DE LA SALLE","18 RUE ST JB DE LA SALLE"
59,350,"LILLE","NO","B",18,"","RUE","ST JB DE LA SALLE","PBB2R7","U20467077",9300,"FON","FONDATION DE LA SALLE","RUE ST JB DE LA SALLE","18 RUE ST JB DE LA SALLE"
59,350,"LILLE","NO","D",2,"","RUE","JEAN LEVASSEUR","PBB2R7","U20467077",9300,"FON","FONDATION DE LA SALLE","RUE JEAN LEVASSEUR","2 RUE JEAN LEVASSEUR"
59,350,"LILLE","NO","D",2,"","RUE","JEAN LEVASSEUR","PBB52B","340229343",9220,"ASS","ASSOCIATION TECHNIQUE DE LA SALLE","RUE JEAN LEVASSEUR","2 RUE JEAN LEVASSEUR"
59,350,"LILLE","NO","D",18,"","RUE","ST JB DE LA SALLE","PBB2R7","U20467077",9300,"FON","FONDATION DE LA SALLE","RUE ST JB DE LA SALLE","18 RUE ST JB DE LA SALLE"
59,350,"LILLE","NO","A",10,"","RUE","ST JB DE LA SALLE","PBBZK6","308078765",6540,"SCI","SOCIETE CIVILE IMMOBILIERE DE LUNIVERSITE CATHOLIQUE DE LIL","RUE ST JB DE LA SALLE","10 RUE ST JB DE LA SALLE"
59,350,"LILLE","NO","A",10,"","RUE","ST JB DE LA SALLE","PBBVDX","U21024892",9900,"","ASS POUR L ENSEIGNEMENT ET LE DEVELOPPEMENT DE L ORTHOPEDIE","RUE ST JB DE LA SALLE","10 RUE ST JB DE LA SALLE"
59,350,"LILLE","NO","A",10,"B","RUE","ST JB DE LA SALLE","PBBZK6","308078765",6540,"SCI","SOCIETE CIVILE IMMOBILIERE DE LUNIVERSITE CATHOLIQUE DE LIL","RUE ST JB DE LA SALLE","10 RUE ST JB DE LA SALLE"
59,350,"LILLE","NO","A",10,"B","RUE","ST JB DE LA SALLE","PBCJJ2","U21567332",6540,"SCI","SCI SAINT CLAUDE","RUE ST JB DE LA SALLE","10 RUE ST JB DE LA SALLE"
59,350,"LILLE","NO","B",10,"","RUE","ST JB DE LA SALLE","PBBZK6","308078765",6540,"SCI","SOCIETE CIVILE IMMOBILIERE DE LUNIVERSITE CATHOLIQUE DE LIL","RUE ST JB DE LA SALLE","10 RUE ST JB DE LA SALLE"
59,350,"LILLE","NO","B",10,"","RUE","ST JB DE LA SALLE","PBCJJ2","U21567332",6540,"SCI","SCI SAINT CLAUDE","RUE ST JB DE LA SALLE","10 RUE ST JB DE LA SALLE"
59,350,"LILLE","NO","C",4,"","RUE","ST JB DE LA SALLE","PBBZK6","308078765",6540,"SCI","SOCIETE CIVILE IMMOBILIERE DE LUNIVERSITE CATHOLIQUE DE LIL","RUE ST JB DE LA SALLE","4 RUE ST JB DE LA SALLE"
59,350,"LILLE","NO","A",14,"","PLACE","CORMONTAIGNE","PBCCZD","422148361",6540,"SCI","BOREAL","PLACE CORMONTAIGNE","14 PLACE CORMONTAIGNE"
59,350,"LILLE","NP","B",8,"","RUE","AUBER","PBBXDK","330526591",9300,"FON","FONDATION FERON VRAU","RUE AUBER","8 RUE AUBER"
59,350,"LILLE","NP","B",8,"","RUE","AUBER","PBH3FP","458505344",5710,"SAS","LA MAISON DES ICAMS","RUE AUBER","8 RUE AUBER"
59,350,"LILLE","NP","A",8,"","PLACE","DU MARECHAL LECLERC","P9954L","301125050",6540,"SCI","SCI LILLE LECLERC","PLACE DU MARECHAL LECLERC","8 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NP","B",6,"","PLACE","DU MARECHAL LECLERC","PBH6V5","388874356",5499,"SARL","CABINET BERTAUX MAURO","PLACE DU MARECHAL LECLERC","6 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NP","B",8,"","PLACE","DU MARECHAL LECLERC","P9954L","301125050",6540,"SCI","SCI LILLE LECLERC","PLACE DU MARECHAL LECLERC","8 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NP","A",12,"","PLACE","DU MARECHAL LECLERC","PBDHB5","U21097251",9900,"","CABINET MAES","PLACE DU MARECHAL LECLERC","12 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NP","B",12,"","PLACE","DU MARECHAL LECLERC","PBHHXM","504474388",6540,"SCI","BERCAJU","PLACE DU MARECHAL LECLERC","12 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NP","A",16,"","PLACE","DU MARECHAL LECLERC","PBCSMR","472502731",5710,"SAS","DESCAMPIAUX-DUDICOURT","PLACE DU MARECHAL LECLERC","16 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NP","A",16,"","PLACE","DU MARECHAL LECLERC","P999MT","457506566",5192,"SCCP","BANQUE POPULAIRE DU NORD","PLACE DU MARECHAL LECLERC","16 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NP","A",16,"","PLACE","DU MARECHAL LECLERC","PBDH36","493148043",5499,"SARL","BP PARTNERS","PLACE DU MARECHAL LECLERC","16 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NP","A",22,"","PLACE","DU MARECHAL LECLERC","PBJXZB","823770805",6599,"SC","BARBERY LILLE ML","PLACE DU MARECHAL LECLERC","22 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NP","A",22,"","PLACE","DU MARECHAL LECLERC","PBCS3W","215903501",7210,"COM","COMMUNE DE LILLE","PLACE DU MARECHAL LECLERC","22 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NP","B",22,"","PLACE","DU MARECHAL LECLERC","PBJXZB","823770805",6599,"SC","BARBERY LILLE ML","PLACE DU MARECHAL LECLERC","22 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NP","C",22,"","PLACE","DU MARECHAL LECLERC","PBJXZB","823770805",6599,"SC","BARBERY LILLE ML","PLACE DU MARECHAL LECLERC","22 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NP","A",1,"","RUE","JEAN LEVASSEUR","PBJXZB","823770805",6599,"SC","BARBERY LILLE ML","RUE JEAN LEVASSEUR","1 RUE JEAN LEVASSEUR"
59,350,"LILLE","NP","A",1,"B","RUE","JEAN LEVASSEUR","PBJXZB","823770805",6599,"SC","BARBERY LILLE ML","RUE JEAN LEVASSEUR","1 RUE JEAN LEVASSEUR"
59,350,"LILLE","NP","A",1,"C","RUE","JEAN LEVASSEUR","PBJXZB","823770805",6599,"SC","BARBERY LILLE ML","RUE JEAN LEVASSEUR","1 RUE JEAN LEVASSEUR"
59,350,"LILLE","NP","A",9001,"","RUE","LESTIBOUDOIS","P9MBBC","444608442",5699,"SA","ENEDIS","RUE LESTIBOUDOIS","9001 RUE LESTIBOUDOIS"
59,350,"LILLE","NP","A",9001,"","RUE","LESTIBOUDOIS","P998MW","444608442",5699,"SA","ENEDIS","RUE LESTIBOUDOIS","9001 RUE LESTIBOUDOIS"
59,350,"LILLE","NP","A",13,"","RUE","LESTIBOUDOIS","PBBXDK","330526591",9300,"FON","FONDATION FERON VRAU","RUE LESTIBOUDOIS","13 RUE LESTIBOUDOIS"
59,350,"LILLE","NP","A",19,"","RUE","LESTIBOUDOIS","PBBXDK","330526591",9300,"FON","FONDATION FERON VRAU","RUE LESTIBOUDOIS","19 RUE LESTIBOUDOIS"
59,350,"LILLE","NP","A",20,"B","PLACE","DU MARECHAL LECLERC","PBHLML","U12202314",9900,"","CABINET ESSI","PLACE DU MARECHAL LECLERC","20 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NP","A",20,"B","PLACE","DU MARECHAL LECLERC","PBHJ33","440560985",6540,"SCI","CARNOT- JOULE","PLACE DU MARECHAL LECLERC","20 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NP","B",20,"B","PLACE","DU MARECHAL LECLERC","PBHJ33","440560985",6540,"SCI","CARNOT- JOULE","PLACE DU MARECHAL LECLERC","20 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NP","A",18,"B","PLACE","DU MARECHAL LECLERC","PBB2XM","455502310",5710,"SAS","GFF FLANDRES","PLACE DU MARECHAL LECLERC","18 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NP","A",18,"B","PLACE","DU MARECHAL LECLERC","PBB8SF","409587763",5499,"SARL","HERVE FUGALDI INVEST","PLACE DU MARECHAL LECLERC","18 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NP","A",20,"","PLACE","DU MARECHAL LECLERC","PBB8SF","409587763",5499,"SARL","HERVE FUGALDI INVEST","PLACE DU MARECHAL LECLERC","20 PLACE DU MARECHAL LECLERC"
59,350,"LILLE","NP","A",65,"","RUE","ROLAND","PBBXDK","330526591",9300,"FON","FONDATION FERON VRAU","RUE ROLAND","65 RUE ROLAND"
59,350,"LILLE","NP","A",53,"","RUE","ROLAND","PBB45N","",5599,"SA","OFFICE PUBLIC HLM DE LA COMMUNAUTE URBAINE LILLE RBX TOURCOI","RUE ROLAND","53 RUE ROLAND"
59,350,"LILLE","NP","B",55,"","RUE","ROLAND","PBB45N","",5599,"SA","OFFICE PUBLIC HLM DE LA COMMUNAUTE URBAINE LILLE RBX TOURCOI","RUE ROLAND","55 RUE ROLAND"
59,350,"LILLE","NP","C",57,"","RUE","ROLAND","PBB45N","",5599,"SA","OFFICE PUBLIC HLM DE LA COMMUNAUTE URBAINE LILLE RBX TOURCOI","RUE ROLAND","57 RUE ROLAND"
59,350,"LILLE","NP","D",61,"","RUE","ROLAND","PBB45N","",5599,"SA","OFFICE PUBLIC HLM DE LA COMMUNAUTE URBAINE LILLE RBX TOURCOI","RUE ROLAND","61 RUE ROLAND"
59,350,"LILLE","NP","E",63,"","RUE","ROLAND","PBB45N","",5599,"SA","OFFICE PUBLIC HLM DE LA COMMUNAUTE URBAINE LILLE RBX TOURCOI","RUE ROLAND","63 RUE ROLAND"
59,350,"LILLE","NP","A",6,"","RUE","AUBER","PBBXDK","330526591",9300,"FON","FONDATION FERON VRAU","RUE AUBER","6 RUE AUBER"
59,350,"LILLE","NP","C",6,"","RUE","AUBER","PBBXDK","330526591",9300,"FON","FONDATION FERON VRAU","RUE AUBER","6 RUE AUBER"
59,350,"LILLE","NR","A",334,"","RUE","NATIONALE","P996GW","662042449",5599,"SA","BNP PARIBAS","RUE NATIONALE","334 RUE NATIONALE"
59,350,"LILLE","NR","A",119,"","BOULEVARD","VAUBAN","PBJSCS","U23919440",3290,"","RB IMMOBILIER","BOULEVARD VAUBAN","119 BOULEVARD VAUBAN"
59,350,"LILLE","NR","A",326,"","RUE","NATIONALE","PBHD5R","511946519",6540,"SCI","DU 326","RUE NATIONALE","326 RUE NATIONALE"
59,350,"LILLE","NR","A",322,"","RUE","NATIONALE","PBKHQJ","775625189",9220,"ASS","VISA","RUE NATIONALE","322 RUE NATIONALE"
59,350,"LILLE","NR","A",320,"","RUE","NATIONALE","PBHNZG","528511801",6540,"SCI","SOPHAI","RUE NATIONALE","320 RUE NATIONALE"
59,350,"LILLE","NR","A",100,"","RUE","COLBERT","PBHD82","513086918",6540,"SCI","FHLOSTON PARADISE","RUE COLBERT","100 RUE COLBERT"
59,350,"LILLE","NR","A",94,"","RUE","COLBERT","PBHXQD","489741645",5710,"SAS","IRE","RUE COLBERT","94 RUE COLBERT"
59,350,"LILLE","NR","A",300,"","RUE","NATIONALE","PBKBKS","842218620",6540,"SCI","SCI NATIO 300","RUE NATIONALE","300 RUE NATIONALE"
59,350,"LILLE","NR","A",302,"","RUE","NATIONALE","PBBZD4","338076797",6540,"SCI","BOULANGER","RUE NATIONALE","302 RUE NATIONALE"
59,350,"LILLE","NR","B",302,"","RUE","NATIONALE","PBBZD4","338076797",6540,"SCI","BOULANGER","RUE NATIONALE","302 RUE NATIONALE"
59,350,"LILLE","NR","Z",302,"","RUE","NATIONALE","PBCS3W","215903501",7210,"COM","COMMUNE DE LILLE","RUE NATIONALE","302 RUE NATIONALE"
59,350,"LILLE","NR","A",304,"","RUE","NATIONALE","PBCPWL","381164342",5499,"SARL","MEERT TRADITION","RUE NATIONALE","304 RUE NATIONALE"
59,350,"LILLE","NR","A",299,"","RUE","NATIONALE","PBB4S4","U21040990",6540,"SCI","SCI DU 299 RUE NATIONALE","RUE NATIONALE","299 RUE NATIONALE"
59,350,"LILLE","NR","A",297,"","RUE","NATIONALE","PBHPZS","529149767",6540,"SCI","SCI KOOPLES","RUE NATIONALE","297 RUE NATIONALE"
59,350,"LILLE","NR","A",295,"","RUE","NATIONALE","PBH9FS","792700163",6540,"SCI","DAE","RUE NATIONALE","295 RUE NATIONALE"
59,350,"LILLE","NR","A",285,"","RUE","NATIONALE","PBKKPJ","878976844",5499,"SARL","ALBANE ET EDOUARD COLOBERT","RUE NATIONALE","285 RUE NATIONALE"
59,350,"LILLE","NR","A",281,"","RUE","NATIONALE","PBHFG9","783711997",8210,"MUT","M COMME MUTUELLE","RUE NATIONALE","281 RUE NATIONALE"
59,350,"LILLE","NR","A",279,"","RUE","NATIONALE","PBKHQJ","775625189",9220,"ASS","VISA","RUE NATIONALE","279 RUE NATIONALE"
59,350,"LILLE","NR","A",277,"","RUE","NATIONALE","PBJC8C","799633664",6540,"SCI","SCI HD INVESTISSEMENT","RUE NATIONALE","277 RUE NATIONALE"
59,350,"LILLE","NR","A",66,"","RUE","COLBERT","PBFL23","775624240",9230,"ASS","INSTITUT CATHOLIQUE DE LILLE","RUE COLBERT","66 RUE COLBERT"
59,350,"LILLE","NR","B",76,"A","RUE","DES STATIONS","PBFL23","775624240",9230,"ASS","INSTITUT CATHOLIQUE DE LILLE","RUE DES STATIONS","76 RUE DES STATIONS"
59,350,"LILLE","NR","A",62,"","RUE","COLBERT","PBJJ2K","805184249",6540,"SCI","SCI FLH","RUE COLBERT","62 RUE COLBERT"
